name,longitude,latitude,population
Tanda,78.94187,28.97621,44822
Tanda,82.65841,26.54953,88073
Tanakpur,80.11139,29.074,16905
Tamluk,87.92593,22.30083,48646
Tambaram,80.12707,12.9246,174787
Talwara,75.88657,31.9376,24752
Talwandi Bhai,74.92979,30.85584,16391
Taloda,74.21238,21.56128,26293
Talipparamba,75.35927,12.04161,69878
Talikota,76.31085,16.47311,27902
Taleigao,73.83285,15.46915,17148
Talegaon Dabhade,73.67561,18.73502,47653
Talcher,85.23354,20.94927,38436
Talaja,72.03524,21.3527,29948
Taki,88.93253,22.58867,40113
Takhatpur,81.86959,22.12915,17859
Takhatgarh,73.00487,25.32235,17285
Tajpur,78.48458,29.16242,17529
Tadpatri,78.01031,14.90832,93044
Tadepallegudem,81.52717,16.81467,108167
Tadepalle,80.6,16.48333,34357
Suriapet,79.62045,17.14054,111729
Surianwan,82.41922,25.46387,19157
Surendranagar,71.64856,22.72706,179628
Suratgarh,73.89979,29.3215,63153
Surat,72.83023,21.19594,4591246
Surandai,77.41923,8.97574,28989
Surajgarh,75.73271,28.31005,19721
Supaul,86.59509,26.11527,60020
Sunel,75.95708,24.37065,15840
Sundarnagar,76.905,31.53523,25338
Sundargarh,84.03333,22.11667,41705
Sunam,75.79943,30.12883,53647
Sulya,75.38741,12.561,18950
Suluru,80.01667,13.7,38065
Sulur,77.12565,11.02427,26183
Sultanpur,75.19602,31.21468,16344
Sultanpur,82.07269,26.25788,110368
Suket,76.0417,24.64609,19851
Sujangarh,74.46667,27.7,183808
Suar,79.05654,29.02841,28941
Srivilliputhur,77.63369,9.51272,74370
Srivardhan,73.01552,18.04592,15279
Srivaikuntam,77.91281,8.62931,15665
Srisailain,78.86816,16.07217,24142
Sriramnagar,78.25544,17.26652,19550
Sriperumbudur,79.94197,12.96763,17253
Srinivaspur,78.21175,13.33914,25760
Srinagar,74.80555,34.08565,975857
Srinagar,78.78341,30.22243,20216
Sri Madhopur,75.59736,27.46599,30281
Karanpur,73.45519,29.84042,21604
Srikakulam,83.89751,18.2989,118299
Sri Dungargarh,74.00868,28.09617,48036
Soygaon,75.61765,20.59606,23320
Soron,78.74621,27.89055,28683
Soro,86.68833,21.27851,29797
Sorada,84.42997,19.76082,15117
Sopur,74.47228,34.28671,63035
Sonipat,77.01937,28.99478,250521
Songadh,73.56357,21.16966,25269
Sonepur,83.91667,20.83333,18768
Rajpur Sonarpur,88.43205,22.4382,424368
Sonari,95.01629,27.02462,19672
Sonamukhi,87.41336,23.30521,28334
Sompeta,84.58449,18.94419,17982
Someshwar,75.06646,13.49112,22137
Solan,77.10869,30.90908,40283
Sojitra,72.71984,22.53884,19403
Sojat,73.66633,25.92493,42556
Sohna,77.06544,28.24737,33361
Sohagpur,78.19522,22.70055,23849
Siwana,72.42243,25.65154,22067
Siwan,84.35609,26.22096,119181
Sivakasi,77.79797,9.44999,234704
Sivagiri,77.78811,11.12026,16779
Sivagiri,77.42911,9.34461,20772
Sivaganga,78.48358,9.84701,42785
Siuri,87.52773,23.90806,64659
Sitarganj,79.70436,28.9293,24225
Sitapur,80.68265,27.56192,164435
Sitamarhi,85.4906,26.59357,57095
Siswa Bazar,83.75803,27.14652,19939
Sisauli,77.4689,29.41386,15837
Sirur,74.37475,18.8276,31018
Sirumugai,77.00521,11.32137,20066
Siruguppa,76.89217,15.63,47917
Sirsilla,78.81048,18.38865,71499
Sirsi,78.64303,28.63916,22549
Sirsi,74.83554,14.62072,61607
Sirsaganj,78.68661,27.05715,29034
Sirsa,75.02898,29.53489,181639
Sironj,77.69055,24.10313,45455
Sirohi,72.84794,24.88838,38610
Sirkazhi,79.73585,11.23725,33100
Sirhind,76.38421,30.64321,60847
Sira,76.9043,13.74155,57928
Sinnar,73.99866,19.84505,34095
Singur,88.22944,22.80917,19402
Singarayakonda,80.02794,15.23046,17796
Singanallur,77.03238,10.99898,31239
Sindhnur,76.75581,15.76983,68793
Sindgi,76.23368,16.91883,33770
Shimla,77.16662,31.10442,173503
Simdega,84.50208,22.61523,38732
Silvassa,72.99673,20.27386,27359
Sillod,75.65284,20.30303,51042
Silchar,92.79787,24.82733,152393
Silao,85.42804,25.08358,21828
Sikar,75.13996,27.61206,199932
Sikandra Rao,78.37985,27.68859,42229
Sikandarpur,84.05298,26.04327,24177
Sikandarabad,77.70004,28.45226,73379
Sikka,69.84158,22.43218,19404
Sijua,86.33028,23.77617,31537
Sihora,80.10404,23.4871,41192
Sihor,71.96179,21.71134,52603
Sidlaghatta,77.86444,13.38896,49114
Sidhi,81.87954,24.4038,54242
Sidhauli,80.8345,27.28202,22193
Siddipet,78.84858,18.10483,64562
Siddhapur,72.37212,23.91783,54313
Sibsagar,94.63784,26.98427,62104
Shyamnagar,88.36667,22.83333,441956
Shujalpur,76.7098,23.40673,47058
Shrirangapattana,76.68439,12.42264,23927
Shrirampur,88.34222,22.75278,226317
Shrigonda,74.69895,18.61527,28208
Shorapur,76.75738,16.521,49501
Shoranur,76.27078,10.76181,42694
Sholinghur,79.42025,13.1181,28645
Solapur,75.91044,17.67152,997281
Shivpuri,77.66223,25.42378,164215
Shishgarh,79.31469,28.72928,23471
Shirpur,74.88035,21.34821,69540
Shirhatti,75.57996,15.23352,16604
Shirdi,74.47738,19.76616,31978
Shimoga,75.56791,13.93157,319550
Shillong,91.88313,25.56892,132842
Siliguri,88.42851,26.71004,515574
Shikohabad,78.58661,27.108,99678
Shikarpur,78.01411,28.28072,34649
Shikarpur,75.35643,14.2698,33273
Shiggaon,75.22499,14.99053,26118
Shertallai,76.33996,9.68581,45474
Sherkot,78.57429,29.32704,57361
Sherghati,84.79162,24.5595,35279
Sheopur,76.69616,25.66472,62416
Sheohar,85.29341,26.51393,24979
Sheoganj,73.06784,25.13915,26804
Shegaon,76.69921,20.7932,56449
Shantipur,88.43302,23.24723,149983
Shamsabad,79.43796,27.5371,25266
Shamsabad,78.12358,27.01718,31009
Shamli,77.30959,29.4497,97966
Shamgarh,75.63903,24.18817,23075
Shajapur,76.27775,23.42637,53346
Sheikhpura,85.84096,25.13994,46718
Shahpura,75.95956,27.3912,33273
Shahpura,74.92487,25.62094,29259
Shahpur,77.5516,29.3501,18874
Shahpur,84.40412,25.60293,15850
Shahpur,76.22558,21.23742,19370
Shahpur,76.8422,16.69605,31422
Shahjanpur,79.90918,27.88165,320434
Shahi,79.31761,28.55023,16064
Shahganj,82.68423,26.04965,26510
Shahdol,81.3619,23.29356,89289
Shahada,74.47106,21.54538,58402
Shahabad,76.87046,30.16776,39323
Shahabad,79.00956,28.56681,34962
Shahabad,79.9402,27.6431,73606
Shahabad,76.94361,17.1307,52952
Serchhip,92.84679,23.29312,20244
Seram,77.28998,17.17859,35134
Seoni Malwa,77.4665,22.45046,28334
Seoni,79.55037,22.08503,101379
Seondha,78.7812,26.15422,21326
Seohara,78.58837,29.20904,46546
Sendhwa,75.09622,21.68562,54530
Sehore,77.08333,23.2,99284
Secunderabad,78.54263,17.50427,204182
Sayla,71.48324,22.54925,15376
Sawai Madhopur,76.34408,26.02301,108612
Savda,75.88938,21.15054,19903
Savanur,75.33724,14.97335,37819
Savantvadi,73.82191,15.90413,23384
Sausar,78.79669,21.65576,26704
Saundatti,75.11778,15.76615,40091
Sathyamangalam,77.23826,11.50526,34011
Sattur,77.92457,9.35592,31856
Sattenapalle,80.15221,16.39381,53603
Satna,80.82719,24.57726,257778
Satara,73.99333,17.68589,112793
Satana,74.20301,20.59483,34440
Sasvad,74.03102,18.34351,29858
Sarwar,75.01104,26.06272,17860
Sarkhej,72.50196,22.98297,30341
Sardulgarh,75.23608,29.69224,17270
Sardhana,77.61433,29.14551,49857
Sardarshahr,74.491,28.44062,86672
Sarauli,79.09177,28.49404,20923
Sarangpur,76.47306,23.56651,35827
Saraipali,83.00629,21.3153,18394
Sarai Mir,82.91843,26.02705,17849
Sarai Akil,81.51035,25.3789,17443
Saoner,78.92155,21.3851,29638
Sankrail,88.22515,22.54997,27523
Sankeshwar,74.48195,16.25649,34549
Sangrur,75.84488,30.24506,88615
Sangola,75.19379,17.43948,31279
Sangod,76.28649,24.92707,19842
Sangli,74.56417,16.85438,601214
Sangaria,74.46683,29.79886,38638
Sangareddi,78.08669,17.62477,59199
Sangamner,74.21154,19.56784,67309
Sandur,76.54692,15.08613,29016
Sandila,80.51497,27.06989,53182
Sandi,79.9519,27.28867,25008
Sancoale,73.90352,15.37794,16311
Sanchor,71.7728,24.75361,29022
Sanawad,76.06993,22.17391,36455
Sanaur,76.45786,30.30182,18401
Sanand,72.38177,22.99227,35033
Samthar,78.90683,25.84348,21582
Samrala,76.19324,30.83601,18623
Samdari,72.57879,25.81299,17915
Sambhar,75.19137,26.90806,22828
Sambhal,78.56959,28.58498,196109
Sambalpur,83.97573,21.46527,162887
Samba,75.11993,32.56245,26893
Samastipur,85.77953,25.86222,57575
Samalkot,82.17639,17.05675,55097
Samalkha,77.01273,29.23552,35620
Salur,83.20548,18.51716,50206
Salumbar,74.04442,24.13524,16557
Salem,78.15538,11.65376,917414
Salaya,69.60376,22.31038,30228
Sakti,82.96091,22.02662,21561
Sakleshpur,75.78467,12.94119,24931
Saint Thomas Mount,80.19614,13.00334,43223
Sainthia,87.68045,23.94826,43221
Selu,76.44073,19.45512,42879
Saiha,92.98143,22.49183,22654
Saidpur,83.22378,25.53749,22904
Sahibganj,87.63481,25.24425,95890
Sahawar,78.83373,27.79603,22201
Sahaswan,78.75082,28.07227,60953
Sahaspur,78.62273,29.12125,24452
Saharsa,86.59611,25.87498,145764
Saharanpur,77.54522,29.9679,484873
Sagauli,84.74341,26.7639,34622
Saugor,78.73874,23.83877,247333
Sagar,75.02901,14.16498,53150
Safipur,80.3435,26.73783,24801
Safidon,76.67042,29.40596,30863
Sadri,73.45288,25.18555,25632
Sadashivpet,77.95263,17.61925,37245
Sadalgi,74.53211,16.5587,22135
Sadabad,78.03758,27.43818,36093
Sabalgarh,77.40786,26.24918,31032
Rusera,86.02597,25.75355,28781
Rura,79.90108,26.49001,15908
Ropar,76.52695,30.96896,52313
Rudarpur,83.61302,26.44467,30873
Roorkee,77.89118,29.86632,103894
Ron,75.73408,15.69935,22593
Rohtak,76.58917,28.89447,317245
Roha,73.11964,18.43687,90000
Robertsonpet,78.27539,12.95629,135218
Robertsganj,83.06784,24.6886,37855
Risod,76.78799,19.97671,30131
Rishra,88.34563,22.72394,117014
Rishikesh,78.29255,30.10778,66390
Ringas,75.56838,27.3636,25171
Richha,79.52284,28.69467,19459
Rewari,76.6183,28.199,112079
Rewa,81.29234,24.53256,208461
Revelganj,84.63596,25.78976,37031
Repalle,80.82958,16.0184,42967
Reoti,84.3778,25.85091,23819
Renukut,83.0358,24.21641,62413
Renigunta,79.51256,13.65143,25895
Remuna,86.87156,21.52798,30319
Rehli,79.06275,23.63722,27705
Razam,83.65957,18.44909,27832
Raybag,74.77391,16.49178,17389
Rayadrug,76.85241,14.69971,59968
Rayachoti,78.75056,14.05723,81433
Raya,77.78972,27.55607,20008
Raxaul,84.85065,26.97982,47965
Rawatsar,74.40288,29.26724,31016
Rawatbhata,75.59209,24.92981,36872
Raver,76.03509,21.24757,26635
Raurkela,84.86414,22.22496,536450
Ratnagiri,73.31022,16.99154,75986
Ratlam,75.04032,23.33033,236843
Ratia,75.57688,29.69029,26524
Rath,79.5666,25.59474,61728
Ratanpur,82.16823,22.2866,21392
Ratangarh,74.61854,28.08137,66625
Rasra,83.85487,25.8576,31876
Rasipuram,78.18635,11.46009,48950
Rapar,70.64718,23.57267,21507
Ranipur,79.06204,25.25034,18820
Ranipet,79.33331,12.92471,264330
Ranikhet,79.43229,29.64082,19873
Raniganj,87.13061,23.6164,131261
Ranibennur,75.62951,14.62239,99105
Rania,74.83689,29.52454,22741
Rangia,91.61356,26.44931,26388
Rangapara,92.66876,26.83772,18739
Ranchi,85.3094,23.34316,1120374
Ranavav,69.74485,21.68734,26011
Ranaghat,88.56667,23.17623,70984
Ramtek,79.32725,21.39562,23404
Rampur Hat,87.78275,24.17737,53468
Rampura,75.24116,30.256,45639
Rampura,75.43996,24.467,18495
Rampur,77.45251,29.8062,26257
Rampur,79.02699,28.81014,296418
Ramnagar,79.1283,29.3925,51244
Ramnagar,84.32342,27.16371,43497
Ramnagar,83.02971,25.26907,44277
Ramjibanpur,87.60888,22.82815,18318
Ramgundam,79.45206,18.80084,452261
Ramgarh,75.17893,27.25097,29834
Ramgarh,85.52156,23.6303,83833
Ramganj Mandi,75.94325,24.64648,35754
Rameswaram,79.31271,9.2885,39960
Ramapuram,79.1841,13.10091,31169
Ramanathapuram,78.83077,9.37158,65314
Closepet,77.28149,12.72181,93528
Ramachandrapuram,82.02871,16.83636,42977
Rajura,79.36459,19.77947,28881
Rajula,71.44345,21.03854,34652
Rajsamand,73.8798,25.07145,63414
Rajpura,76.59284,30.47856,86820
Rajpur,74.35568,22.30393,26443
Rajpur,75.13608,21.94022,19396
Rajpipla,73.5,21.86667,35392
Raj-Nandgaon,81.0289,21.09687,150755
Rajmahal,87.83048,25.05303,19711
Rajkot,70.79322,22.29161,1390640
Rajgurunagar,73.9,18.86667,18846
Rajgir,85.42079,25.02828,38348
Rajgarh,75.38612,28.64201,49583
Rajgarh,76.62243,27.23731,26953
Rajgarh,76.7325,24.00826,26164
Rajgarh,74.94483,22.67821,17113
Rajaori,74.3092,33.37526,27792
Rajapalaiyam,77.55335,9.45296,124168
Razampeta,79.15896,14.19544,31079
Rajaldesar,74.47442,28.02849,24104
Rajakhera,78.171,26.89802,30627
Rajahmundry,81.77784,17.00517,376333
Raisinghnagar,73.44917,29.53583,29626
Raisen,77.7811,23.33033,40977
Raipur,78.08979,30.31097,27702
Raipur,74.02373,26.04259,17537
Raipur,81.63333,21.23333,679995
Raikot,75.6,30.65,26114
Raigarh,83.3966,21.89764,121278
Raiganj,88.12449,25.61281,170252
Raichur,77.35567,16.20546,225962
Rahuri,74.64979,19.39069,36885
Rahimatpur,74.19966,17.5921,17260
Rahatgarh,78.39473,23.78968,27462
Raghunathpur,86.6735,23.53878,22802
Raghogarh,77.19768,24.44318,63873
Rafiganj,84.63445,24.81757,26228
Raebareli,81.23315,26.2309,186433
Radhanpur,71.6047,23.83238,35457
Rabkavi,75.1106,16.47567,73835
Kollam,76.58469,8.88113,367107
Kasba,87.53836,25.85643,26937
Qadian,75.37663,31.82198,21015
Puttur,79.55314,13.44189,30986
Puttur,75.20169,12.75975,53331
Pushkar,74.55211,26.49022,16173
Pusad,77.57838,19.91274,71588
Purwa,80.77403,26.45756,22220
Puruliya,86.36303,23.33062,122533
Purnia,87.47422,25.77895,198453
Purna,77.02566,19.1817,34888
Puri,85.82494,19.79825,170841
Puranpur,80.14829,28.51283,39988
Pupri,85.70311,26.47079,15070
Punjai Puliyampatti,77.16671,11.35163,15066
Punganuru,78.57186,13.36672,48865
Pune,73.85535,18.51957,3124458
Pundri,76.56034,29.76096,17533
Punasa,76.39335,22.23507,350000
Punalur,76.92261,9.01956,47263
Punahana,77.20432,27.86371,15332
Pulwama,74.89955,33.87405,20071
Puliyangudi,77.39799,9.17489,62494
Pulivendla,78.22502,14.42139,33615
Pulgaon,78.32056,20.72204,35238
Pukhrayan,79.83739,26.22375,22555
Pudukkottai,78.82141,10.38128,112118
Proddatur,78.54813,14.7502,177797
Pratapgarh,74.78162,24.03215,37780
Port Blair,92.74635,11.66613,112050
Porsa,78.37081,26.67444,37824
Porbandar,69.60929,21.64219,138872
Poonamalle,80.11488,13.04888,48837
Ponnuru,80.55203,16.06547,57170
Ponneri,80.19487,13.33868,24756
Ponnani,75.92523,10.76695,105512
Puducherry,79.82979,11.93381,657209
Ponda,74.01519,15.40341,18898
Polur,79.12405,12.51217,26290
Pollachi,77.0085,10.65825,88214
Polavaram,81.64372,17.24754,43710
Polasara,84.81401,19.69386,20577
Pokaran,71.91631,26.92007,21014
Pithoragarh,80.20947,29.58349,47571
Pithapuram,82.25284,17.1168,52709
Piro,84.40454,25.33218,28967
Piriyapatna,76.10073,12.33497,16099
Piravam,76.5,9.86667,28254
Pipri,75.53519,19.79371,23047
Pipraich,83.52632,26.82745,15856
Pipili,85.83147,20.11357,15301
Pipar,73.54394,26.38441,34630
Pinjaur,76.91822,30.79873,32162
Pindwara,73.05505,24.79749,23229
Pinahat,78.37647,26.88487,19511
Pimpri,73.80696,18.62292,1284606
Pilkhua,77.656,28.71271,74212
Pilibhit,79.80436,28.63124,131008
Pilibangan,74.10093,29.44964,36755
Pilani,75.60352,28.36725,28149
Pihani,80.20343,27.61987,30369
Phulpur,82.0895,25.54895,22886
Phulera,75.24171,26.87401,22572
Phulbani,84.23063,20.48101,36613
Phirangipuram,80.26233,16.29078,17335
Phillaur,75.79111,31.01887,22588
Phek,94.5,25.66667,15118
Phaphund,79.46437,26.59888,16675
Phaltan,74.43177,17.99113,53202
Phalodi,72.36826,27.13102,46788
Phalauda,77.82996,29.18824,18545
Phagwara,75.77387,31.22452,100146
Petlad,72.79995,22.47681,51819
Perundurai,77.58794,11.27564,17488
Perumpavur,76.47611,10.11544,27105
Periyanayakkanpalaiyam,76.95159,11.15255,24894
Periyakulam,77.54372,10.12268,40131
Peravurani,79.20156,10.29035,21663
Peranampattu,78.7189,12.9343,43124
Perambalur,78.88333,11.23333,30799
Penukonda,77.59473,14.08286,20220
Penugonda,81.7455,16.65363,23654
Pennagaram,77.89525,12.13433,15758
Pennadam,79.24156,11.40389,17662
Pen,73.09603,18.73734,34092
Pehowa,76.58249,29.97897,39101
Peddapuram,82.13836,17.07701,45967
Peddapalli,79.37442,18.61357,33582
Pedana,81.14378,16.25582,30252
Payyannur,75.20249,12.0935,70069
Pawayan,80.10305,28.06626,25708
Pavugada,77.28018,14.09953,32063
Pauri,78.7771,30.15286,26514
Pawni,79.63644,20.79229,23450
Patur,76.93725,20.46093,21747
Pattukkottai,79.31949,10.42358,67982
Patti,74.85849,31.28092,37087
Patnagarh,83.13263,20.70833,19582
Patna,85.13563,25.59408,1599920
Patiala,76.3922,30.33625,329224
Pathri,76.43412,19.2588,37648
Patharia,79.19393,23.89921,18358
Pathardih,86.43166,23.6658,45276
Pathardi,75.17425,19.17279,24091
Pathankot,75.65287,32.27484,174306
Pathanamthitta,76.78333,9.26667,38285
Pathalgaon,83.46355,22.55656,15394
Pataudi,76.77858,28.32547,18248
Patancheru,78.2645,17.53334,46821
Patan,72.12963,23.8507,117863
Patamundai,86.56063,20.57806,34400
Pasighat,95.32678,28.06631,25581
Pasan,82.19823,22.84412,30928
Parvatsar,74.76602,26.88604,15405
Parvatipuram,83.42569,18.78392,52085
Partur,76.21541,19.59925,30991
Parola,75.11937,20.88098,37001
Parli Vaijnath,76.53163,18.85057,94863
Parlakimidi,84.08836,18.78113,45379
Pariyapuram,75.86667,11.01667,22766
Parichhatgarh,77.93422,28.97841,18990
Pardi,72.94569,20.5087,27423
Parbhani,76.77081,19.26855,289629
Paravur Tekkumbhagam,76.66798,8.7947,38946
Parasia,78.75904,22.1913,39440
Paramagudi,78.5907,9.54633,85695
Paradip Garh,86.6085,20.31641,85868
Pappinissheri,75.34034,11.95655,34025
Papanasam,79.27056,10.92687,16837
Paonta Sahib,77.62462,30.43666,21787
Panvel,73.11013,18.98878,128046
Panruti,79.55269,11.77662,56586
Panna,80.18772,24.72094,46791
Ponmana,76.52023,9.00798,29139
Panipat,76.96825,29.38747,292808
Panihati,88.37404,22.69089,378705
Pandua,88.28637,23.07492,28205
Pandhurna,78.52628,21.59556,43630
Pandharpur,75.33098,17.67924,95665
French Rocks,76.67416,12.50094,19051
Panaji,73.82624,15.49574,65586
Panagar,79.99509,23.28539,26619
Palwal,77.32546,28.14469,121965
Paloncha,80.70509,17.60184,75224
Palani,77.5209,10.45034,66085
Palmaner,78.74725,13.2,42179
Pallippatti,78.40161,11.9399,26492
Pallikondai,78.9427,12.90518,21335
Pallavaram,80.15025,12.96796,157145
Pallappatti,77.87951,10.72057,20281
Palladam,77.28633,10.99175,31935
Palkonda,83.75568,18.60374,29378
Palitana,71.82309,21.52519,55913
Palia Kalan,80.58137,28.43205,38547
Pali,73.32335,25.77276,210103
Pali,81.04374,23.36453,21287
Palghat,76.65366,10.77319,132728
Palghar,72.76543,19.69693,72335
Palera,79.22818,25.02013,16554
Palasa,84.41012,18.77257,65833
Palanpur,72.43827,24.17128,123294
Palakollu,81.73,16.5167,57341
Palakkodu,78.07022,12.30696,19630
Pakur,87.84239,24.63925,45840
Pakala,79.11493,13.44903,24680
Paithan,75.38558,19.47506,37360
Pahasu,78.06376,28.1722,18854
Padrauna,83.98087,26.90403,47181
Padra,73.08451,22.2398,36499
Padmanabhapuram,77.32581,8.24462,20212
Padampur,73.62539,29.70885,18454
Padampur,83.06325,20.99932,16387
Padam,76.88488,33.46659,25000
Pachperwa,82.64297,27.51234,15056
Pachora,75.35305,20.66727,46823
Ottappalam,76.37758,10.7735,50913
Osmanabad,76.03889,18.18158,85521
Orai,79.45334,25.99023,158265
Ongole,80.04454,15.50357,172872
Okha,69.07002,22.46756,21048
Ozar,73.92816,20.09473,44935
Obra,82.98797,24.41863,56110
Nuzvid,80.84593,16.78854,53391
Nurpur,78.4084,29.14956,39077
Nowrangapur,82.54826,19.23114,1220946
North Lakhimpur,94.10357,27.23517,59841
North Guwahati,91.7202,26.19749,17516
Nongstoin,91.26484,25.51704,25758
Nokha,73.47141,27.56155,55911
Nohar,74.77064,29.18292,46360
Noamundi,85.50416,22.16094,16558
Nizamabad,78.0988,18.67154,305438
Nirmali,86.58537,26.31397,17102
Nirmal,78.34407,19.09685,80982
Nipani,74.38285,16.399,60351
Neem ka Thana,75.78652,27.73976,32690
Nimbahera,74.67999,24.62166,58085
Nimaparha,86.00436,20.05756,18222
Nimaj,74.00094,26.14995,20424
Nilokheri,76.93191,29.83671,17360
Nileshwar,75.1352,12.25953,25405
Nilanga,76.75279,18.11675,34491
Nilakottai,77.85024,10.165,21683
Nilgiri,86.76794,21.46235,15462
Nihtaur,78.38724,29.32416,48389
Nidadavole,81.67222,16.90572,44173
Nichlaul,83.7253,27.31247,17567
Neyyattinkara,77.08586,8.39854,88104
Neyveli,79.4994,11.60877,179150
New Delhi,77.22445,28.63576,317797
Neral,73.31688,19.02475,16060
Nepanagar,76.39335,21.4538,32611
Nellore,79.98697,14.44992,404158
Nellikkuppam,79.67016,11.77554,44423
Nelamangala,77.39364,13.09978,28697
Nedumangad,77.00139,8.60267,58278
Nayudupet,79.89465,13.90742,45769
Nayagarh,85.09626,20.12882,16001
Nawanshahr,76.11613,31.1245,31121
Nawalgarh,75.27384,27.85161,58346
Niwai,75.91836,26.36073,35114
Nawada,85.54364,24.8867,96730
Nawabganj,79.63462,28.54103,34134
Nawabganj,81.19841,26.93129,79246
Nawabganj,82.14103,26.86396,17015
Nawa,75.00226,27.0195,20044
Navsari,72.92467,20.94237,171109
Navalgund,75.35305,15.55877,23208
Navadwip,88.36861,23.4067,111123
Nautanwa,83.41789,27.42752,32587
Naugachhia,87.09906,25.38807,41247
Nattam,78.22969,10.22776,21888
Nathdwara,73.82392,24.93805,39426
Nasrullahganj,77.27069,22.6837,18265
Nasriganj,84.32839,25.0514,23286
Naspur,79.46165,18.84577,15374
Nasirabad,74.73364,26.30473,51747
Nashik,73.79096,19.99727,1289497
Narwar,77.9129,25.6439,16948
Narwana,76.11927,29.59903,55850
Narsipatnam,82.61245,17.66709,33755
Narsinghgarh,77.09319,23.70758,29981
Narsimhapur,79.18357,22.94936,47511
Narnaund,76.14278,29.22047,16299
Narnaul,76.10833,28.04444,66049
Nargund,75.38666,15.72299,33403
Narela,77.09288,28.85267,800000
Naregal,75.80805,15.57316,17403
Narayanpet,77.4954,16.74799,39041
Narayangarh,77.12804,30.47798,20085
Naravarikuppam,80.18473,13.19133,18555
Naraura,78.38723,28.20147,22432
Narauli,78.71484,28.48547,17945
Narasaraopet,80.04927,16.23488,97194
Narasapur,81.69845,16.43425,59306
Narasannapeta,84.04463,18.41428,24267
Naraini,80.475,25.19033,15077
Naraina,75.20608,26.79069,17048
Napasar,73.55913,27.96059,21750
Nanpara,81.50036,27.86459,46280
Nanjangud,76.68397,12.11764,50243
Nangloi Jat,77.06799,28.67957,194363
Nangal,76.37574,31.38966,48497
Nandyal,78.4836,15.47799,165337
Nandurbar,74.24051,21.36671,100703
Nandura Buzurg,76.45924,20.83417,39650
Nandikotkur,78.26569,15.85668,45343
Nandigama,80.28596,16.7717,38219
Nandgaon,74.65501,20.3068,24209
Nanded,77.31497,19.16023,550564
Nanauta,77.41728,29.71215,18738
Namrup,95.31929,27.19395,18432
Nambiyur,77.32115,11.35811,16126
Namakkal,78.16524,11.22126,55997
Namagiripettai,78.26818,11.45513,22098
Nalhati,87.82899,24.29704,25878
Nalgonda,79.26707,17.05439,121826
Naldurg,76.28182,17.81667,17261
Nakur,77.30438,29.91964,23084
Naksalbari,88.22001,26.6827,57283
Nakodar,75.47508,31.12586,32405
Najibabad,78.34274,29.61194,84006
Najafgarh,76.97982,28.60922,1365000
Nainwa,75.84978,25.77145,16415
Nainpur,80.10561,22.42996,22336
Naini Tal,79.44686,29.39743,42309
