hex,home_lng,home_lat,count
8a2830bb5c87fff,-122.54881,37.89406,9
8a283081430ffff,-122.24272,37.75921,9
8a283092e767fff,-117.12555,33.03181,9
8a2830988437fff,-122.21459,37.76289,9
8a283092e28ffff,-122.06534,37.92706,9
8a283092b097fff,-122.39555,37.65126,9
8a283095870ffff,-122.48991,37.76206,9
8a283092e907fff,-122.41387,37.59660,9
8a28308adaaffff,-122.28253,37.85172,9
8a2830828daffff,-122.38462,37.76108,9
8a283092eb57fff,-122.44811,37.65801,9
8a2830955a87fff,-122.43121,37.70139,9
8a283092bb9ffff,-122.45686,37.70948,9
8a2830935a27fff,-122.31404,37.58424,9
8a283092e2affff,-122.12455,37.36908,9
8a283098d237fff,-122.18210,37.80146,9
8a2830923977fff,-122.36633,37.58103,9
8a28308f6b37fff,-122.30489,37.89491,9
8a2830972b67fff,-122.45405,37.66233,9
8a2830973b97fff,-122.47636,37.68845,9
8a283092b40ffff,-122.39214,37.73640,9
8a2830950b47fff,-122.42972,37.71812,9
8a28308f5787fff,-122.27097,37.98496,9
8a283097149ffff,-122.49880,37.75418,9
8a2830951d97fff,-122.45017,37.71946,9
8a283092ba1ffff,-122.40455,37.68131,9
8a283098e297fff,-122.20018,37.76120,9
8a2830812667fff,-122.25690,37.86703,9
8a28308c28d7fff,-122.31645,37.99170,9
8a28308c2bb7fff,-122.34036,37.96637,9
8a283085d827fff,-122.47882,37.89147,9
8a283097149ffff,-122.44465,37.73477,9
8a28308c095ffff,-122.32949,37.94003,9
8a2830951a67fff,-122.46495,37.71628,9
8a283092b40ffff,-122.50334,37.74650,9
8a28308108d7fff,-122.25069,37.80258,9
8a2830951a2ffff,-122.46972,37.71806,9
8a28309746b7fff,-122.46652,37.65491,9
8a283092e28ffff,-122.47615,37.64911,9
8a28309466affff,-122.42574,37.63317,9
8a28309aa917fff,-121.74967,37.64292,9
8a28308c3c9ffff,-122.34208,37.96065,9
8a283098a39ffff,-122.20403,37.78485,9
8a283099d167fff,-122.17321,37.76658,9
8a283082ab5ffff,-122.39765,37.78958,9
8a2830971487fff,-122.40073,37.71600,9
8a28309714a7fff,-122.46652,37.65491,9
8a283092ea47fff,-122.41388,37.62894,9
8a283081432ffff,-122.18220,37.78088,9
8a28308290a7fff,-122.48259,37.81055,9
8a283092e2affff,-122.42972,37.71812,9
8a2830829c57fff,-122.43906,37.77875,9
8a28309200affff,-79.10539,36.07887,9
8a2830955887fff,-122.46534,37.70664,9
8a2830976627fff,-122.44811,37.65801,9
8a283092e2affff,-122.05256,37.88462,9
8a2830946c67fff,-122.48604,37.68772,9
8a283085bb2ffff,-122.65663,38.12175,9
8a2830976a97fff,-122.43386,37.65050,9
8a28308c2aeffff,-122.33564,37.95718,9
8a2830952917fff,-122.42003,37.79570,9
8a283092e2affff,-122.53578,38.01230,9
8a283095ea4ffff,-122.48238,37.74649,9
8a283092e28ffff,-121.88125,37.71356,9
8a283097149ffff,-122.49175,37.77316,9
8a283081604ffff,-122.25069,37.80258,9
8a283085dba7fff,-122.56744,37.99375,9
8a283092b447fff,-122.40774,37.63265,9
8a283095cd97fff,-122.50192,37.77269,9
8a283085dcf7fff,-122.54663,37.87899,9
8a283092bb9ffff,-122.43187,37.64228,9
8a283092e28ffff,-122.26306,37.50547,9
8a283092828ffff,-122.40391,37.62304,9
8a283092e917fff,-122.37581,37.59130,9
8a283092a897fff,-122.26981,37.86877,9
8a283092a897fff,-121.89427,37.69348,9
8a28308c4077fff,-122.36573,37.92873,9
8a283092a897fff,-122.11475,37.64916,9
8a28308c2267fff,-122.33006,37.97028,9
8a283092e65ffff,-122.40672,37.77762,9
8a283092a897fff,-122.35588,37.56808,9
8a28308c3837fff,-122.35055,37.94192,9
8a28308c5827fff,-122.37686,37.91332,9
8a283082e0d7fff,-122.38979,37.79060,9
8a283097381ffff,-122.41388,37.62894,9
8a2830953ba7fff,-122.44465,37.73477,9
8a283095136ffff,-122.46459,37.70325,9
8a28309aa917fff,-121.72238,37.91632,9
8a283095cd97fff,-122.46894,37.70335,9
8a283092b16ffff,-122.41388,37.62894,9
8a2830828cc7fff,-122.38838,37.73762,9
8a283092ba1ffff,-122.28837,37.55028,9
8a2830955877fff,-122.46459,37.70325,9
8a28309aa917fff,-122.49919,37.93533,9
8a28308c2487fff,-122.20783,37.93934,9
8a283095cd97fff,-122.46982,37.77461,9
8a28309554c7fff,-122.45686,37.70948,9
8a28308c28d7fff,-122.32984,37.93063,9
8a283092a897fff,-122.06463,37.38190,9
8a283085db57fff,-122.53792,37.90113,9
8a283092e28ffff,-121.92924,37.80766,9
8a283092bab7fff,-122.46652,37.65491,9
8a283092e2affff,-122.38462,37.76108,9
8a2830971c07fff,-122.46087,37.62622,9
8a28308f6b37fff,-122.29066,37.88786,9
8a283092e767fff,-122.49370,37.65468,9
8a283092e28ffff,-121.93784,37.23945,9
8a28308ab927fff,-122.26728,37.87568,9
8a283098d237fff,-122.24232,37.79734,9
8a283082aa67fff,-122.40561,37.78334,9
8a283082a0effff,-122.38979,37.79060,9
8a28309738effff,-122.47721,37.67379,9
8a283095c027fff,-122.50364,37.73678,9
8a283092e28ffff,-121.29028,38.05946,9
8a2830828cc7fff,-122.41020,37.75901,9
8a28308a9427fff,-122.26728,37.87568,9
8a283092e2affff,-121.74609,37.96516,9
8a2830973b8ffff,-122.46572,37.68530,9
8a28309714affff,-122.43201,37.61420,9
8a283095589ffff,-122.48841,37.66692,9
8a2830821b8ffff,-122.40220,37.73694,9
8a2830828cc7fff,-122.40913,37.76711,9
8a2830920787fff,-122.34713,37.59089,9
8a28308ac3b7fff,-122.25613,37.86444,9
8a28308c298ffff,-122.34420,37.94882,9
8a2830828cc7fff,-122.37618,37.73104,9
8a283082566ffff,-122.39214,37.73640,9
8a2830909097fff,-122.44365,37.70473,9
8a2830972b2ffff,-122.44599,37.70710,9
8a283097339ffff,-122.46572,37.68530,9
8a283092a897fff,-121.97982,37.99479,9
8a2830972b2ffff,-122.47363,37.72258,9
8a28308c28d7fff,-122.32863,37.90669,9
8a283098808ffff,-122.19926,37.76784,9
8a2830829167fff,-122.44455,37.78059,9
8a283092b40ffff,-122.40480,37.71808,9
8a283097469ffff,-122.47721,37.67379,9
8a283092a897fff,-122.42307,37.73638,9
8a28308597b7fff,-122.50351,37.88476,9
8a2830973b37fff,-122.44403,37.63001,9
8a28309aa917fff,-117.57980,33.57448,9
8a283092eb5ffff,-122.46554,37.63441,9
8a2830976ccffff,-122.43386,37.65050,9
8a2830981387fff,-122.17317,37.77269,9
8a283092b40ffff,-122.42111,37.72637,9
8a2830989927fff,-122.23884,37.76395,9
8a28308c2b8ffff,-122.33024,37.95169,9
8a283097149ffff,-122.49095,37.77700,9
8a28308f0daffff,-122.30103,37.89130,9
8a2830951d07fff,-122.37275,37.80497,9
8a28309520dffff,-122.41793,37.73362,9
8a28308c4d77fff,-122.34844,37.90334,9
8a283092ba1ffff,-122.49485,37.63762,9
8a2830813ae7fff,-122.27344,37.84538,9
8a283092a897fff,-122.43913,37.64576,9
8a283092e28ffff,-122.09732,37.62856,9
8a2830985db7fff,-122.17874,37.70217,9
8a28309714affff,-122.45745,37.64058,9
8a28308a9187fff,-122.27091,37.87315,9
8a28342dd62ffff,-122.50192,37.59206,9
8a283081432ffff,-122.26682,37.79832,9
8a283092e28ffff,-122.17762,37.90910,9
8a28308210b7fff,-122.37582,37.73868,9
8a283081ed37fff,-122.21581,37.79085,9
8a283092e2affff,-122.01578,37.40111,9
8a2830988367fff,-122.20345,37.77011,9
8a2830920477fff,-122.36345,37.55711,9
8a2830973b97fff,-122.47966,37.72626,9
8a283080e04ffff,-122.37275,37.80497,9
8a28308a818ffff,-122.25613,37.86444,9
8a2830973b97fff,-122.44067,37.71397,9
8a2830816ab7fff,-122.25128,37.79495,9
8a283092e2affff,-122.02284,37.55273,9
8a283092150ffff,-122.37353,37.58322,9
8a28308c0907fff,-122.36573,37.92873,9
8a2830813ae7fff,-122.22927,37.80007,9
8a283097149ffff,-122.26304,38.01467,9
8a2830981387fff,-122.16509,37.75929,9
8a283092bab7fff,-122.47880,37.66741,9
8a283092a897fff,-122.36777,37.72250,9
8a28309aa917fff,-121.71730,37.92901,9
8a283082915ffff,-122.46229,37.77556,9
8a2830828c37fff,-122.40352,37.72317,9
8a283092a897fff,-121.91661,37.45210,9
8a283099d077fff,-122.17853,37.76861,9
8a283098d657fff,-122.24177,37.73378,9
8a28309556b7fff,-122.45316,37.71454,9
8a283092eb57fff,-122.36949,37.58293,9
8a2830955b57fff,-122.47491,37.69607,9
8a283092e2affff,-121.97533,37.78661,9
8a283099d157fff,-122.16845,37.76895,9
8a28308c39affff,-122.35318,37.95571,9
8a28308f0c5ffff,-122.29921,37.90461,9
8a2830972b37fff,-122.46796,37.69815,9
8a28309702e7fff,-122.45958,37.64809,9
8a283098bb2ffff,-122.23398,37.77925,9
8a2830814baffff,-122.28443,37.78696,9
8a28309aa917fff,-121.82457,37.66585,9
8a2830973b9ffff,-122.48811,37.67809,9
8a283095cd97fff,-122.42477,37.72511,9
8a2830946417fff,-122.47604,37.70231,9
8a2830971487fff,-122.44637,37.71852,9
8a2830972b2ffff,-122.42818,37.72738,9
8a283095c02ffff,-122.48971,37.73193,9
8a283092e2affff,-121.92924,37.80766,9
8a283097149ffff,-122.48365,37.69410,9
8a283092eb57fff,-122.41972,37.61816,9
8a283092e877fff,-122.39204,37.60255,9
8a2830972b2ffff,-122.48573,37.77911,9
8a2830953db7fff,-122.43359,37.72198,9
8a283097592ffff,-122.49951,37.59542,9
8a2830ba699ffff,-122.55153,37.96633,9
8a283092b917fff,-122.41388,37.62894,9
8a28309466affff,-122.46072,37.72003,9
8a283092e2affff,-122.44705,37.70968,9
8a283095ab27fff,-122.45071,37.77658,9
8a28308a9517fff,-122.27127,37.87629,9
8a283092e2affff,-122.28488,37.53870,9
8a28308a806ffff,-122.23194,37.86762,9
8a283095cd97fff,-122.48369,37.58738,9
8a28308c28a7fff,-122.34208,37.96065,9
8a2830828cc7fff,-122.37582,37.73868,9
8a28309aa917fff,-122.05642,37.92841,9
8a283095c10ffff,-122.48242,37.75093,9
8a283082c407fff,-122.39477,37.75654,9
8a2830971487fff,-122.46697,37.71145,9
8a28308a8747fff,-122.25667,37.87727,9
8a283098d237fff,-122.20403,37.78485,9
8a28309525b7fff,-122.40202,37.73148,9
8a283092e2affff,-121.99857,37.55776,9
8a283092e767fff,-122.46909,37.66950,9
8a283098b5affff,-122.20786,37.79119,9
8a283092e2affff,-122.03705,37.36404,9
8a28342d8c0ffff,-122.47598,37.59176,9
8a2830976197fff,-122.43913,37.64576,9
8a283090d0a7fff,-122.40680,37.65986,9
8a283092bb9ffff,-122.42512,37.61149,9
8a283097656ffff,-122.46465,37.64856,9
8a2830813ae7fff,-122.29596,37.87156,9
8a283098e8effff,-121.69511,37.90918,9
8a28309466affff,-122.42022,37.62356,9
8a28308c4077fff,-122.35651,37.92825,9
8a28308f42affff,-122.30489,37.89491,9
8a283092eb57fff,-122.42822,37.62004,9
8a2830825037fff,-122.38791,37.72031,9
8a28308a82d7fff,-122.26841,37.86199,9
8a2830951367fff,-122.45426,37.72126,9
8a2830952917fff,-122.45415,37.73570,9
8a283092ea47fff,-122.42101,37.60263,9
8a283092a897fff,-122.04698,37.68137,9
8a283085d84ffff,-122.56165,37.91327,9
8a2830953cb7fff,-122.42947,37.73272,9
8a283090dc0ffff,-122.40220,37.73694,9
8a2830973807fff,-122.48207,37.66068,9
8a2830849a17fff,-122.52625,37.86736,9
8a28342d9507fff,-122.48369,37.58738,9
8a283092ba1ffff,-122.30478,37.56454,9
8a283092e767fff,-122.26189,37.56123,9
8a28308c2097fff,-122.34976,37.94708,9
8a283092a897fff,-121.93962,37.66796,9
8a283092a897fff,-122.45686,37.70948,9
8a28308334a7fff,-122.28309,37.77714,9
8a283097035ffff,-122.49651,37.68232,9
8a28309466affff,-122.49064,37.75267,9
8a283092e2affff,-122.43104,37.78092,9
8a283081430ffff,-122.24232,37.78979,9
8a283092a897fff,-120.91379,37.60704,9
8a28309466affff,-122.49880,37.75418,9
8a283092e65ffff,-122.22945,37.48973,9
8a283082d4dffff,-122.43089,37.76794,9
8a28308a8b9ffff,-122.25038,37.86713,9
8a283092a897fff,-122.48365,37.69020,9
8a283092e2affff,-122.46697,37.71145,9
8a2830825297fff,-122.39266,37.72310,9
8a28308c2267fff,-122.32381,38.00027,9
8a283098d237fff,-122.18864,37.76140,9
8a28309580b7fff,-122.44031,37.76906,9
8a283092166ffff,-122.29973,37.54673,9
8a28309714b7fff,-122.49370,37.65468,9
8a283092a897fff,-122.20729,37.42709,9
8a2830828c4ffff,-122.41204,37.77342,9
8a2830953907fff,-122.44112,37.72466,9
8a2830971487fff,-122.49025,37.74708,9
8a283094245ffff,-122.48091,37.71667,9
8a283092e2affff,-122.32250,37.53938,9
8a2830bb5c87fff,-122.57356,38.01727,9
8a283095a727fff,-122.46229,37.77556,9
8a2830951acffff,-122.43978,37.70964,9
8a2830973257fff,-122.46459,37.70325,9
8a283092e2affff,-121.81388,37.29400,9
8a283082c117fff,-122.27295,37.89321,9
8a283092b98ffff,-122.40391,37.62304,9
8a28309426a7fff,-122.48323,37.72070,9
8a2830942d77fff,-122.48291,37.69835,9
8a283098e6effff,-122.19926,37.76784,9
8a28308a80effff,-122.25038,37.86713,9
8a283092b40ffff,-122.46481,37.72930,9
8a28308c28affff,-122.37332,37.95644,9
8a283098ebb7fff,-121.61068,37.89611,9
8a283092a897fff,-121.93913,37.40738,9
8a2830973b37fff,-122.49123,37.67978,9
8a283082eaf7fff,-122.40188,37.75916,9
8a28308c551ffff,-122.36525,37.93410,9
8a283092a897fff,-122.08696,37.65057,9
8a2830950527fff,-122.42099,37.70973,9
8a283081a757fff,-122.31136,37.86276,9
8a283095b4e7fff,-122.48155,37.78177,9
8a28308f394ffff,-122.31248,37.91909,9
8a283085bb2ffff,-122.58125,37.99710,9
8a283092a897fff,-122.44232,37.79336,9
8a283099dc57fff,-122.16886,37.76289,9
8a283092bab7fff,-122.40954,37.60483,9
8a2830829d87fff,-122.43119,37.77583,9
8a2830973887fff,-122.47491,37.69607,9
8a283097149ffff,-122.47013,37.74817,9
8a28308c308ffff,-122.35782,37.99179,9
8a283098d307fff,-122.24968,37.76754,9
8a2830813ae7fff,-122.27311,37.81668,9
8a283095c027fff,-122.47318,37.74596,9
8a2830ba684ffff,-122.52749,37.94024,9
8a2830812ad7fff,-122.25881,37.81918,9
8a283098d237fff,-122.22274,37.79578,9
8a28309587b7fff,-122.50633,37.76324,9
8a28309aa917fff,-121.68794,37.97753,9
8a283092e65ffff,-122.48207,37.66068,9
8a28309702e7fff,-122.44403,37.63001,9
8a283082c22ffff,-122.42898,37.75722,9
8a283094271ffff,-122.48091,37.71667,9
8a2830952467fff,-122.42818,37.72738,9
8a28308c28affff,-122.33564,37.95718,9
8a2830973b97fff,-122.46426,37.71981,9
8a2830951acffff,-122.43442,37.72777,9
8a283082d29ffff,-122.44147,37.76068,9
8a28309466affff,-122.41793,37.73362,9
8a2830bb5c87fff,-122.52702,38.04938,9
8a28309899b7fff,-122.24000,37.75164,9
8a2830ba6377fff,-122.54663,37.87899,10
8a2830970d07fff,-122.45375,37.63543,10
8a283097672ffff,-122.39555,37.65126,10
8a283097381ffff,-122.45254,37.71065,10
8a283081432ffff,-122.27238,37.77137,10
8a283092e28ffff,-122.03866,37.27062,10
8a2830971597fff,-122.48282,37.68128,10
8a283082c7b7fff,-122.40997,37.75676,10
8a283081648ffff,-122.24010,37.80101,10
8a28308a5d07fff,-122.21379,37.79753,10
8a2830970d07fff,-122.46191,37.65147,10
8a2830951acffff,-122.46785,37.75106,10
8a2830973967fff,-122.47491,37.69607,10
8a283081a627fff,-122.29596,37.87156,10
8a283095588ffff,-122.40854,37.70985,10
8a2830828517fff,-122.41852,37.77923,10
8a283085d85ffff,-122.52315,37.89326,10
8a2830953db7fff,-122.42477,37.72511,10
8a2830950237fff,-122.42099,37.70973,10
8a2830951acffff,-122.49623,37.77832,10
8a2830828cc7fff,-122.48155,37.78177,10
8a28308288affff,-122.41873,37.76672,10
8a28309714b7fff,-122.48814,37.68637,10
8a28309464b7fff,-122.47652,37.71544,10
8a283081432ffff,-122.23467,37.79483,10
8a28308c3c4ffff,-122.34956,37.96763,10
8a283092e2affff,-122.40147,37.61042,10
8a28342d9d27fff,-122.49370,37.65468,10
8a2830951367fff,-122.45909,37.71468,10
8a283097021ffff,-122.47058,37.65359,10
8a283098a757fff,-122.18997,37.78735,10
8a2830810d2ffff,-122.26682,37.79832,10
8a2830952897fff,-122.41870,37.71793,10
8a283098a75ffff,-122.19996,37.78676,10
8a283092a897fff,-122.48496,37.62048,10
8a28308c212ffff,-122.38047,37.96409,10
8a283092e2affff,-122.17607,37.42270,10
8a28308c456ffff,-122.34517,37.92756,10
8a28308c212ffff,-122.34976,37.94708,10
8a2830ba6377fff,-122.51988,37.93154,10
8a2830951acffff,-122.48952,37.75647,10
8a2830928a87fff,-122.41972,37.61816,10
8a28308289affff,-122.41945,37.76263,10
8a28308ac0effff,-122.23194,37.86762,10
8a2830951acffff,-122.39555,37.65126,10
8a283095588ffff,-122.46857,37.69025,10
8a28308f0887fff,-122.32195,37.91682,10
8a283082915ffff,-122.48554,37.78385,10
8a283092a897fff,-121.60217,37.94444,10
8a283099dc27fff,-122.31679,37.90644,10
8a283097022ffff,-122.46652,37.65491,10
8a283092bb9ffff,-122.38631,37.60484,10
8a28308c3c97fff,-122.29430,37.99975,10
8a2830958b87fff,-122.49728,37.74770,10
8a28309466affff,-122.49933,37.76164,10
8a28309714b7fff,-122.43050,37.66362,10
8a283097656ffff,-122.42032,37.65677,10
8a28309887b7fff,-122.21156,37.77263,10
8a2830951acffff,-122.47392,37.76467,10
8a283098e12ffff,-122.19718,37.75527,10
8a2830922ad7fff,-122.34713,37.59089,10
8a283092b99ffff,-122.40774,37.63265,10
8a28308a8057fff,-122.25258,37.86362,10
8a2830874997fff,-122.45072,37.77991,10
8a283095671ffff,-122.41334,37.71306,10
8a2830950237fff,-122.45970,37.71714,10
8a28308219a7fff,-122.38878,37.73139,10
8a2830972907fff,-122.41233,37.63690,10
8a283095ba27fff,-122.50377,37.77908,10
8a283085dcd7fff,-122.48653,37.84792,10
8a28308c212ffff,-122.37332,37.95644,10
8a283085d85ffff,-122.56165,37.91327,10
8a283090d8effff,-122.39555,37.65126,10
8a283082b797fff,-122.40853,37.80009,10
8a28308c2aeffff,-122.34407,37.95297,10
8a28308a8277fff,-122.27127,37.87629,10
8a2830820b87fff,-122.37618,37.73104,10
8a283098e62ffff,-122.19244,37.76756,10
8a283092ba27fff,-122.42574,37.63317,10
8a2830951acffff,-122.40892,37.71404,10
8a283095c4e7fff,-122.48255,37.73700,10
8a283092e65ffff,-95.82665,29.73558,10
8a283081a777fff,-122.31136,37.86276,10
8a283095596ffff,-122.46796,37.69815,10
8a283092e2affff,-122.41242,37.70336,10
8a2830970397fff,-122.46909,37.66950,10
8a28309746a7fff,-122.44403,37.63001,10
8a28308f0c47fff,-122.25534,38.02441,10
8a2830ba6897fff,-122.53256,37.94529,10
8a28308ad4effff,-122.26767,37.85627,10
8a283082a28ffff,-122.38979,37.79060,10
8a28308f5787fff,-122.30457,37.90015,10
8a283092a897fff,-122.26877,37.55176,10
8a283095c10ffff,-122.49012,37.74522,10
8a28308a9c57fff,-122.28253,37.85172,10
8a283098d3affff,-122.28211,37.77144,10
8a283092a897fff,-122.05310,37.39883,10
8a2830946077fff,-122.48814,37.68637,10
8a2830825297fff,-122.37618,37.73104,10
8a283098b937fff,-122.22478,37.77493,10
8a28309aa917fff,-116.35785,43.56907,10
8a283098bbb7fff,-122.22784,37.78325,10
8a28308c689ffff,-122.32084,37.93862,10
8a28342d9c8ffff,-122.49078,37.59753,10
8a283092a897fff,-122.41596,37.77531,10
8a283092b9affff,-122.41388,37.62894,10
8a28309466affff,-122.50614,37.76135,10
8a2830973837fff,-122.47328,37.66085,10
8a28308280f7fff,-122.41285,37.77774,10
8a2830920547fff,-122.34967,37.57501,10
8a283082aa77fff,-122.43104,37.78092,10
8a283097381ffff,-122.41016,37.80509,10
8a28308252cffff,-122.40892,37.71404,10
8a283092b717fff,-122.39555,37.65126,10
8a283092a897fff,-122.41964,37.78541,10
8a283082c59ffff,-122.39965,37.75268,10
8a283092bb07fff,-122.45127,37.62379,10
8a283092bb07fff,-122.42022,37.62356,10
8a2830970d07fff,-122.46796,37.69815,10
8a2830976cc7fff,-122.43913,37.64576,10
8a283092bb9ffff,-122.43097,37.72501,10
8a2830876d1ffff,-122.48259,37.81055,10
8a283098d22ffff,-122.24968,37.76754,10
8a283092e28ffff,-122.41649,37.62494,10
8a283092e2affff,-122.82195,38.52783,10
8a2830973b9ffff,-122.48173,37.67331,10
8a28308c664ffff,-122.32554,37.95276,10
8a283092e2affff,-121.81159,37.64234,10
8a2830922d57fff,-122.32980,37.58102,10
8a2830828d2ffff,-122.41251,37.76225,10
8a283095e6c7fff,-122.45953,37.75443,10
8a283095136ffff,-122.48995,37.73578,10
8a28309714affff,-122.48397,37.65521,10
8a2830971487fff,-122.40202,37.73148,10
8a28309aa917fff,-122.03220,37.55292,10
8a2830920787fff,-122.36725,37.59755,10
8a2830972907fff,-122.40873,37.62174,10
8a28308f0c67fff,-122.32548,37.92366,10
8a28308a124ffff,-122.24261,37.84119,10
8a283092e2affff,-122.13180,37.76206,10
8a283082525ffff,-122.39777,37.72541,10
8a283098836ffff,-122.23884,37.76395,10
8a283097381ffff,-122.44659,37.73233,10
8a283097325ffff,-122.46345,37.65882,10
8a283092e28ffff,-121.91382,37.36503,10
8a283081ec27fff,-121.46593,37.73421,10
8a28308c3437fff,-122.34585,37.97082,10
8a283092a897fff,-122.30154,37.97777,10
8a283095589ffff,-122.44910,37.71192,10
8a28308c6137fff,-122.33857,37.92807,10
8a283081274ffff,-122.24986,37.82565,10
8a283095240ffff,-122.39214,37.73640,10
8a2830951acffff,-122.45415,37.73570,10
8a283097020ffff,-122.47631,37.67876,10
8a28309aa917fff,-122.19056,37.81595,10
8a2830973b37fff,-122.39777,37.72541,10
8a2830816ab7fff,-122.24701,37.79268,10
8a283095531ffff,-122.47906,37.70568,10
8a28308c08b7fff,-122.35063,37.93787,10
8a2830920477fff,-122.34713,37.59089,10
8a283098e077fff,-122.19481,37.75988,10
8a283092bb9ffff,-122.42335,37.73052,10
8a283084a537fff,-122.53656,37.91331,10
8a28308f6a5ffff,-122.30103,37.89130,10
8a283095bcb7fff,-122.48057,37.77460,10
8a2830811d5ffff,-122.29310,37.81102,10
8a2830999277fff,-122.13180,37.76206,10
8a283095ab2ffff,-122.47966,37.72626,10
8a2830bb5397fff,-122.50538,37.96689,10
8a28308597b7fff,-122.56165,37.91327,10
8a28309746a7fff,-122.45491,37.65249,10
8a28309702e7fff,-122.46191,37.65147,10
8a283092a897fff,-122.50633,37.76324,10
8a283098a757fff,-122.19636,37.78390,10
8a283082aa17fff,-122.39777,37.72541,10
8a2830876b87fff,-122.48259,37.81055,10
8a283098d237fff,-122.21169,37.77924,10
8a283092e28ffff,-122.26763,37.50923,10
8a283092bb07fff,-122.40774,37.63265,10
8a2830955a87fff,-122.47721,37.67379,10
8a28308a9787fff,-122.26081,37.87866,10
8a283095c10ffff,-122.47652,37.71544,10
8a283092eb0ffff,-122.39833,37.58081,10
8a283092a897fff,-121.50693,37.72021,10
8a2830874d07fff,-122.46202,37.78242,10
8a283095025ffff,-122.48841,37.66692,10
8a2830953987fff,-122.44109,37.72724,10
8a283092e2affff,-121.99818,37.31585,10
8a283092bb9ffff,-122.47652,37.71544,10
8a2830ba6087fff,-122.52927,37.93394,10
8a2830946627fff,-122.48811,37.67809,10
8a283095b557fff,-122.48259,37.81055,10
8a2830952a4ffff,-122.42637,37.72932,10
8a283092e2affff,-122.09763,37.37936,10
8a283092e2affff,-122.30740,37.51000,10
8a2830958107fff,-122.47802,37.75323,10
8a2830935837fff,-122.31363,37.56579,10
8a283082822ffff,-122.43055,37.77849,10
8a2830bb5537fff,-122.51988,37.93154,10
8a283080c92ffff,-122.38929,37.77321,10
8a28309736e7fff,-122.45832,37.70598,10
8a2830bb53b7fff,-122.49217,37.95647,10
8a283085db17fff,-122.53052,37.88762,10
8a283095cd97fff,-122.47619,37.65651,10
8a283095a72ffff,-122.47014,37.77937,10
8a283092b40ffff,-122.46345,37.65882,10
8a283081e387fff,-122.31071,37.90485,10
8a2830958c4ffff,-122.49012,37.74522,10
8a28309702e7fff,-122.45867,37.66020,10
8a2830972847fff,-122.44401,37.65258,10
8a283092bb9ffff,-122.44551,37.63945,10
8a28309aa917fff,-122.08939,37.93305,10
8a28309466affff,-122.50748,37.77524,10
8a283092c447fff,-122.21009,38.10188,10
8a283092e2affff,-121.95515,37.41228,10
8a283097084ffff,-122.49651,37.68232,10
8a2830971487fff,-122.48496,37.62048,10
8a28309738e7fff,-122.48811,37.67809,10
8a283092e757fff,-122.41015,37.78606,10
8a283095136ffff,-122.48082,37.71830,10
8a2830972b37fff,-122.43913,37.64576,10
8a2830813ae7fff,-122.22900,37.82974,10
8a28308c689ffff,-122.36727,37.95290,10
8a28308f68d7fff,-122.28426,37.89327,10
8a283082b6f7fff,-159.53525,21.91786,10
8a283092ba1ffff,-122.37581,37.59130,10
8a283092b447fff,-122.40460,37.66353,10
8a283092e2affff,-122.41660,37.78294,10
8a2830952537fff,-122.38380,37.72639,10
8a2830922987fff,-122.32362,37.57373,10
8a2830929b5ffff,-122.45127,37.62379,10
8a283095a727fff,-122.46549,37.77530,10
8a28308ac8a7fff,-122.20073,37.79955,10
8a283099d02ffff,-122.17853,37.76861,10
8a2830972b37fff,-122.46572,37.68530,10
8a283092e2affff,-122.03909,37.56937,10
8a28308c298ffff,-122.33349,37.94091,10
8a2830952917fff,-122.41891,37.71147,10
8a2830ba6277fff,-122.57942,38.06379,10
8a283095ab07fff,-122.48064,37.76060,10
8a2830814877fff,-122.26673,37.76207,10
8a28308ad7b7fff,-122.26319,37.84889,10
8a2830812377fff,-122.35782,37.99179,10
8a28309883b7fff,-122.22512,37.78290,10
8a2830829007fff,-122.39972,37.71082,10
8a283092a897fff,-122.03769,37.63926,10
8a2830972b2ffff,-122.49175,37.77316,10
8a28308c6137fff,-122.34036,37.96637,10
8a2830859457fff,-122.49583,37.91724,10
8a283092bac7fff,-122.41927,37.61167,10
8a2830959ca7fff,-122.50576,37.75762,10
8a283097381ffff,-122.48255,37.73700,10
8a2830876b2ffff,-122.48259,37.81055,10
8a283092a897fff,-122.41382,37.72520,10
8a2830810cdffff,-122.26678,37.80717,10
8a2830833097fff,-122.28443,37.78696,10
8a283092e65ffff,-122.26640,37.46180,10
8a283092e2affff,-122.61197,38.09136,10
8a28308ad4b7fff,-122.26319,37.84889,10
8a2830828527fff,-122.38711,37.78527,10
8a283082bdb7fff,-122.41398,37.78662,10
8a28308f5787fff,-122.36727,37.95290,10
8a28309aa917fff,-121.71908,37.93886,10
8a2830828cc7fff,-122.47906,37.70568,10
8a283092bab7fff,-122.41235,37.66196,10
8a283082976ffff,-122.44227,37.78876,10
8a2830952ae7fff,-122.42818,37.72738,10
8a2830950207fff,-122.45017,37.71946,10
8a2830811c87fff,-122.28895,37.81001,10
8a28308a186ffff,-122.22000,37.82142,10
8a2830810307fff,-122.28194,37.81015,10
8a283092e2affff,-122.42122,37.67164,10
8a283092a897fff,-122.25334,37.55850,10
8a2830829a6ffff,-122.46254,37.77923,10
8a28308c28d7fff,-122.36196,37.94502,10
8a2830971487fff,-122.45405,37.66233,10
8a28308a8287fff,-122.26786,37.86574,10
8a2830951acffff,-122.43160,37.63878,10
